	Nodes	Option	RandomAvg_Sym_Diff	RandomAvg_Duration_(sek)	GreedyAvg_Sym_Diff	GreedyAvg_Duration_(sek)	GreedySum_Sym_Diff	GreedySum_Duration_(sek)	LouvainAvg_Sym_Diff	LouvainAvg_Duration_(sek)	LouvainAvgMod_Sym_Diff	LouvainAvgMod_Duration_(sek)	LeidenAvg_1_1_Sym_Diff	LeidenAvg_1_1_Duration_(sek)	LeidenAvgMod_1_1_Sym_Diff	LeidenAvgMod_1_1_Duration_(sek)	LeidenAvg_1_7_001_Sym_Diff	LeidenAvg_1_7_001_Duration_(sek)	LeidenAvgMod_1_7_001_Sym_Diff	LeidenAvgMod_1_7_001_Duration_(sek)	GreedyAvg_med_Sym_Diff	GreedyAvg_med_Duration_(sek)	GreedySum_med_Sym_Diff	GreedySum_med_Duration_(sek)	LouvainAvg_med_Sym_Diff	LouvainAvg_med_Duration_(sek)	LouvainAvgMod_med_Sym_Diff	LouvainAvgMod_med_Duration_(sek)	LeidenAvg_1_1_med_Sym_Diff	LeidenAvg_1_1_med_Duration_(sek)	LeidenAvg_1_7_001_med_Sym_Diff	LeidenAvg_1_7_001_med_Duration_(sek)
30	10	0	0,689	0,00072	0,0	0,00365	0,0	0,00475	0,0	0,04525	0,267	0,0734	0,0	0,05555	0,267	0,14484	0,0	0,07793	0,267	0,09245	0,133	0,00379	0,0	0,00413	0,0	0,04548	0,267	0,08159	0,0	0,08157	0,0	0,04803
31	10	0	0,667	0,00121	0,0	0,00611	0,0	0,00796	0,0	0,0729	0,378	0,12992	0,0	0,08658	0,378	0,12259	0,0	0,05117	0,378	0,17134	0,2	0,00446	0,0	0,00436	0,0	0,04661	0,378	0,12755	0,0	0,08599	0,0	0,07495
32	10	0	0,2	0,00129	0,2	0,00645	0,2	0,00804	0,2	0,10845	0,2	0,07328	0,2	0,17235	0,2	0,1482	0,2	0,13928	0,2	0,15307	0,2	0,00958	0,2	0,00871	0,2	0,14388	0,2	0,12383	0,2	0,17999	0,2	0,1738
33	10	0	0,2	0,0013	0,2	0,00753	0,2	0,00815	0,2	0,10851	0,2	0,11196	0,2	0,12724	0,2	0,14095	0,2	0,11584	0,2	0,14596	0,2	0,00754	0,2	0,00926	0,2	0,10961	0,2	0,11314	0,2	0,13594	0,2	0,14253
34	10	0	0,378	0,00123	0,378	0,00794	0,378	0,00703	0,0	0,10333	0,378	0,13866	0,0	0,11045	0,378	0,15188	0,0	0,13713	0,378	0,15612	0,0	0,00653	0,378	0,00662	0,0	0,10072	0,378	0,13663	0,0	0,11462	0,0	0,13778
35	10	0	0,356	0,00127	0,356	0,00917	0,356	0,00713	0,356	0,14484	0,356	0,11599	0,356	0,15322	0,356	0,1536	0,356	0,14328	0,356	0,16712	0,356	0,00811	0,356	0,00645	0,356	0,1461	0,356	0,11683	0,356	0,14672	0,356	0,16837
36	10	0	0,378	0,00122	0,156	0,00741	0,378	0,0068	0,0	0,10008	0,378	0,12741	0,0	0,11993	0,378	0,16256	0,0	0,10684	0,378	0,15605	0,0	0,00658	0,378	0,00693	0,0	0,10001	0,378	0,12855	0,0	0,1205	0,0	0,1162
37	10	0	0,2	0,00115	0,2	0,00734	0,2	0,00685	0,2	0,10454	0,2	0,12435	0,2	0,14378	0,2	0,15136	0,2	0,14132	0,2	0,14318	0,2	0,00675	0,2	0,00753	0,2	0,1058	0,2	0,12565	0,2	0,14406	0,2	0,14751
38	10	0	0,0	0,00126	0,0	0,00883	0,0	0,00816	0,0	0,10402	0,0	0,11421	0,0	0,12758	0,0	0,15398	0,0	0,12077	0,0	0,16095	0,0	0,00776	0,0	0,00677	0,0	0,10526	0,0	0,11544	0,0	0,12234	0,0	0,12387
39	10	0	0,0	0,0014	0,0	0,00597	0,0	0,00838	0,0	0,08204	0,0	0,14548	0,0	0,09086	0,0	0,15858	0,0	0,08883	0,0	0,16429	0,0	0,00669	0,0	0,00697	0,0	0,08233	0,0	0,14561	0,0	0,09761	0,0	0,09257
40	10	0	0,0	0,00121	0,0	0,00658	0,0	0,00681	0,0	0,10328	0,0	0,11237	0,0	0,11742	0,0	0,14708	0,0	0,11904	0,0	0,16355	0,0	0,00535	0,0	0,00736	0,0	0,10356	0,0	0,11266	0,0	0,12821	0,0	0,11616
41	10	0	0,467	0,00126	0,0	0,00665	0,467	0,00639	0,0	0,09088	0,467	0,1115	0,0	0,10257	0,467	0,1559	0,0	0,10322	0,467	0,14527	0,133	0,0065	0,467	0,00775	0,0	0,09	0,467	0,11212	0,0	0,10294	0,0	0,10671
42	10	0	0,0	0,0013	0,0	0,00618	0,0	0,00676	0,0	0,09802	0,0	0,11769	0,0	0,12285	0,0	0,15731	0,0	0,1141	0,0	0,15634	0,0	0,00616	0,0	0,00705	0,0	0,09775	0,0	0,11835	0,0	0,11557	0,0	0,10752
43	10	0	0,378	0,00133	0,0	0,0083	0,378	0,00881	0,378	0,15049	0,378	0,11774	0,378	0,19966	0,378	0,14231	0,378	0,18227	0,378	0,15533	0,378	0,00884	0,378	0,00891	0,378	0,14874	0,378	0,11501	0,378	0,19381	0,378	0,17206
44	10	0	0,533	0,00125	0,533	0,00877	0,222	0,0063	0,2	0,13864	0,533	0,14413	0,2	0,15298	0,533	0,1782	0,2	0,15366	0,533	0,16446	0,156	0,00589	0,222	0,00708	0,2	0,13947	0,533	0,14431	0,2	0,1626	0,2	0,16407
45	10	0	0,6	0,00073	0,044	0,00417	0,2	0,00384	0,222	0,0607	0,378	0,09141	0,222	0,08779	0,378	0,09123	0,222	0,06014	0,378	0,1016	0,222	0,00426	0,2	0,0052	0,222	0,06048	0,378	0,07335	0,222	0,07212	0,222	0,07011
46	10	0	0,356	0,00128	0,356	0,00652	0,356	0,00715	0,0	0,08886	0,356	0,12245	0,0	0,11731	0,356	0,17032	0,0	0,10633	0,356	0,14919	0,0	0,00734	0,356	0,00768	0,0	0,08951	0,356	0,12414	0,0	0,10896	0,0	0,10248
47	10	0	0,511	0,0013	0,511	0,00744	0,511	0,0069	0,511	0,13898	0,356	0,13369	0,356	0,18181	0,356	0,16055	0,356	0,16666	0,356	0,16024	0,511	0,00859	0,511	0,0067	0,511	0,13908	0,356	0,13452	0,356	0,19147	0,356	0,18245
48	10	0	0,0	0,00129	0,0	0,00728	0,0	0,00763	0,0	0,11282	0,0	0,12912	0,0	0,12565	0,0	0,16535	0,0	0,13117	0,0	0,1606	0,0	0,00767	0,0	0,00681	0,0	0,11354	0,0	0,13016	0,0	0,12989	0,0	0,12622
49	10	0	0,356	0,00127	0,356	0,00656	0,356	0,00687	0,0	0,11757	0,356	0,11166	0,0	0,13844	0,356	0,14117	0,0	0,13938	0,356	0,14292	0,0	0,00798	0,356	0,00734	0,0	0,11963	0,356	0,11178	0,0	0,14481	0,0	0,12317
50	10	0	0,2	0,00121	0,2	0,00615	0,2	0,00749	0,2	0,11987	0,2	0,11265	0,2	0,18692	0,2	0,14575	0,2	0,17868	0,2	0,14484	0,2	0,00776	0,2	0,00851	0,2	0,12022	0,2	0,11411	0,2	0,19382	0,2	0,14275
51	10	0	0,0	0,00126	0,0	0,00586	0,0	0,00757	0,0	0,10189	0,0	0,12603	0,0	0,09491	0,0	0,16124	0,0	0,10856	0,0	0,16158	0,0	0,00698	0,0	0,00836	0,0	0,10251	0,0	0,12686	0,0	0,10766	0,0	0,09639
52	10	0	0,511	0,00123	0,133	0,00629	0,178	0,00908	0,0	0,09028	0,511	0,13431	0,0	0,10075	0,511	0,16445	0,0	0,10154	0,511	0,1738	0,0	0,0064	0,178	0,00711	0,0	0,09121	0,511	0,13472	0,0	0,09732	0,0	0,10307
53	10	0	0,0	0,00135	0,0	0,00652	0,0	0,00637	0,0	0,11854	0,0	0,12318	0,0	0,16302	0,0	0,15763	0,0	0,15983	0,0	0,15513	0,0	0,00928	0,0	0,00825	0,0	0,11972	0,0	0,12369	0,0	0,14578	0,0	0,15903
54	10	0	0,378	0,00073	0,378	0,00374	0,378	0,0045	0,2	0,08235	0,378	0,07574	0,2	0,08572	0,378	0,09035	0,2	0,0827	0,378	0,09101	0,378	0,00437	0,378	0,00424	0,2	0,083	0,378	0,07241	0,2	0,08222	0,2	0,08167
55	10	0	0,489	0,00127	0,511	0,00842	0,178	0,00731	0,0	0,11728	0,4	0,14087	0,0	0,10212	0,444	0,16383	0,0	0,13326	0,444	0,16826	0,644	0,00691	0,178	0,00855	0,0	0,11705	0,4	0,14088	0,0	0,13567	0,0	0,13757
56	10	0	0,0	0,00129	0,0	0,00772	0,0	0,00893	0,0	0,12752	0,0	0,12637	0,0	0,14856	0,0	0,15775	0,0	0,16016	0,0	0,15391	0,0	0,00588	0,0	0,00653	0,0	0,12833	0,0	0,12719	0,0	0,16098	0,0	0,15733
57	10	0	0,0	0,00122	0,0	0,00661	0,0	0,00693	0,0	0,14837	0,0	0,12869	0,0	0,17358	0,0	0,15259	0,0	0,131	0,0	0,16129	0,0	0,00741	0,0	0,00679	0,0	0,14959	0,0	0,12874	0,0	0,13203	0,0	0,17455
58	10	0	0,2	0,0012	0,2	0,00901	0,2	0,00763	0,0	0,15854	0,2	0,13482	0,0	0,18863	0,2	0,16187	0,0	0,19734	0,2	0,16032	0,2	0,00658	0,2	0,00721	0,0	0,15891	0,2	0,13583	0,0	0,20108	0,0	0,17171
59	10	0	0,467	0,00128	0,4	0,00745	0,267	0,00728	0,0	0,11695	0,2	0,12567	0,0	0,12743	0,2	0,0891	0,0	0,12488	0,489	0,15455	0,6	0,00611	0,267	0,00765	0,0	0,11567	0,2	0,12551	0,0	0,10863	0,0	0,0755
60	10	0	0,0	0,00141	0,0	0,00789	0,0	0,00878	0,0	0,1316	0,0	0,14096	0,0	0,20621	0,0	0,16366	0,0	0,19439	0,0	0,16002	0,0	0,00618	0,0	0,00846	0,0	0,13214	0,0	0,1412	0,0	0,2042	0,0	0,20776
61	10	0	0,378	0,0013	0,378	0,00836	0,378	0,0075	0,2	0,14389	0,2	0,1365	0,2	0,15538	0,2	0,17008	0,2	0,17908	0,2	0,16033	0,378	0,00975	0,378	0,00856	0,2	0,14594	0,2	0,13453	0,2	0,17178	0,2	0,19035
62	10	0	0,356	0,00072	0,0	0,00427	0,356	0,00393	0,2	0,06789	0,356	0,06641	0,2	0,07785	0,356	0,14683	0,2	0,07706	0,356	0,09193	0,356	0,00515	0,356	0,00533	0,2	0,06839	0,356	0,06667	0,2	0,08085	0,2	0,11519
63	10	0	0,0	0,00129	0,0	0,00691	0,0	0,00687	0,0	0,11388	0,0	0,12499	0,0	0,10959	0,0	0,14767	0,0	0,11112	0,0	0,1519	0,0	0,00734	0,0	0,00885	0,0	0,11361	0,0	0,12566	0,0	0,11676	0,0	0,1191
64	10	0	0,511	0,00125	0,178	0,00684	0,222	0,00748	0,0	0,09335	0,511	0,13406	0,0	0,1173	0,511	0,1654	0,0	0,11747	0,511	0,16745	0,133	0,00769	0,222	0,00663	0,0	0,09337	0,511	0,13407	0,0	0,10842	0,0	0,11499
65	10	0	0,0	0,00139	0,0	0,00579	0,0	0,00715	0,0	0,07972	0,0	0,12025	0,0	0,08333	0,0	0,15087	0,0	0,08148	0,0	0,15438	0,0	0,00648	0,0	0,00787	0,0	0,07973	0,0	0,12053	0,0	0,08085	0,0	0,08359
66	10	0	0,0	0,00122	0,0	0,00812	0,0	0,0064	0,0	0,08385	0,0	0,12051	0,0	0,09813	0,0	0,14775	0,0	0,09864	0,0	0,15952	0,0	0,00731	0,0	0,00648	0,0	0,08406	0,0	0,12086	0,0	0,09874	0,0	0,09808
67	10	0	0,2	0,00126	0,2	0,00808	0,2	0,00676	0,0	0,12353	0,2	0,1301	0,0	0,13617	0,2	0,15816	0,0	0,13527	0,2	0,16084	0,0	0,00734	0,2	0,00702	0,0	0,12359	0,2	0,13036	0,0	0,11115	0,0	0,14526
68	10	0	0,511	0,00125	0,133	0,0065	0,178	0,00698	0,0	0,08514	0,378	0,13796	0,0	0,0864	0,378	0,15876	0,0	0,09661	0,067	0,16047	0,356	0,00767	0,511	0,0076	0,0	0,0852	0,378	0,13908	0,0	0,09105	0,0	0,08669
69	10	0	0,0	0,00129	0,0	0,00703	0,0	0,00757	0,0	0,08131	0,0	0,1247	0,0	0,09426	0,0	0,1498	0,0	0,09726	0,0	0,15967	0,0	0,00708	0,0	0,00797	0,0	0,08137	0,0	0,12514	0,0	0,09363	0,0	0,09434
70	10	0	0,2	0,00128	0,2	0,00715	0,2	0,00791	0,2	0,1217	0,2	0,13217	0,2	0,14125	0,2	0,15603	0,2	0,15892	0,2	0,16908	0,2	0,00694	0,2	0,00781	0,2	0,12251	0,2	0,13288	0,2	0,14668	0,2	0,15782
71	10	0	0,467	0,00125	0,0	0,0079	0,222	0,00654	0,0	0,10308	0,467	0,13706	0,0	0,12004	0,467	0,17476	0,0	0,11921	0,467	0,16922	0,0	0,00672	0,222	0,00692	0,0	0,10388	0,467	0,13796	0,0	0,11989	0,0	0,12063
72	10	0	0,467	0,0013	0,0	0,00548	0,0	0,00716	0,0	0,0826	0,689	0,14317	0,0	0,1021	0,578	0,16517	0,0	0,09793	0,689	0,17321	0,0	0,00496	0,0	0,00665	0,0	0,08214	0,689	0,14404	0,0	0,09376	0,0	0,0973
73	10	0	0,378	0,00077	0,378	0,00472	0,378	0,00428	0,378	0,13975	0,378	0,09682	0,378	0,11949	0,378	0,12571	0,378	0,11708	0,378	0,1013	0,378	0,00432	0,378	0,00475	0,378	0,09259	0,378	0,0936	0,378	0,11468	0,378	0,14647
74	10	0	0,0	0,00134	0,0	0,00812	0,0	0,00762	0,0	0,08138	0,0	0,08615	0,0	0,14187	0,0	0,15809	0,0	0,14468	0,0	0,15883	0,0	0,00804	0,0	0,00763	0,0	0,13094	0,0	0,13065	0,0	0,09347	0,0	0,15164
75	10	0	0,533	0,00126	0,133	0,00711	0,222	0,00659	0,0	0,08506	0,533	0,12604	0,0	0,09958	0,533	0,16683	0,0	0,0999	0,533	0,17023	0,0	0,00701	0,222	0,00808	0,0	0,08399	0,533	0,12587	0,0	0,10025	0,0	0,0963
76	10	0	0,2	0,00126	0,2	0,0066	0,2	0,00853	0,2	0,13159	0,2	0,12149	0,2	0,14689	0,2	0,1584	0,2	0,10759	0,2	0,15051	0,2	0,00667	0,2	0,00736	0,2	0,13166	0,2	0,12118	0,2	0,13694	0,2	0,1498
77	10	0	0,444	0,0012	0,067	0,00818	0,422	0,00645	0,089	0,08876	0,267	0,12643	0,089	0,06636	0,267	0,13031	0,089	0,10846	0,244	0,17152	0,089	0,00807	0,422	0,00739	0,089	0,08634	0,267	0,09157	0,089	0,06353	0,089	0,10429
78	10	0	0,0	0,00129	0,0	0,00563	0,0	0,00747	0,0	0,09116	0,0	0,12155	0,0	0,10253	0,0	0,1588	0,0	0,1217	0,0	0,15713	0,0	0,00757	0,0	0,00742	0,0	0,0913	0,0	0,12116	0,0	0,12327	0,0	0,09618
79	10	0	0,533	0,00132	0,111	0,00886	0,0	0,00897	0,0	0,07611	0,533	0,13231	0,0	0,08139	0,533	0,16018	0,0	0,0832	0,533	0,1633	0,2	0,00729	0,2	0,00927	0,0	0,07732	0,533	0,13299	0,0	0,08139	0,0	0,08566
80	10	0	0,378	0,00119	0,0	0,00578	0,2	0,00725	0,0	0,09703	0,667	0,13451	0,0	0,10474	0,667	0,1665	0,0	0,1015	0,667	0,17026	0,0	0,00567	0,2	0,00845	0,0	0,09702	0,667	0,13555	0,0	0,10002	0,0	0,10087
81	10	0	0,0	0,00129	0,0	0,00745	0,0	0,00671	0,0	0,12913	0,0	0,13116	0,0	0,1449	0,0	0,16195	0,0	0,14505	0,0	0,17402	0,0	0,0069	0,0	0,00753	0,0	0,12957	0,0	0,13273	0,0	0,1203	0,0	0,12233
82	10	0	0,378	0,00134	0,378	0,00856	0,378	0,00994	0,2	0,11766	0,2	0,13672	0,2	0,14159	0,2	0,16458	0,2	0,14402	0,2	0,17421	0,178	0,005	0,378	0,0076	0,2	0,11736	0,2	0,13867	0,2	0,14318	0,2	0,14205
83	10	0	0,0	0,00127	0,0	0,0081	0,0	0,00711	0,0	0,11614	0,0	0,13397	0,0	0,13909	0,0	0,15401	0,0	0,13452	0,0	0,17045	0,0	0,00654	0,0	0,00691	0,0	0,11612	0,0	0,13404	0,0	0,13892	0,0	0,12796
84	10	0	0,511	0,00129	0,178	0,00721	0,511	0,00607	0,0	0,10471	0,511	0,1312	0,0	0,11015	0,511	0,16899	0,0	0,11066	0,511	0,17409	0,2	0,006	0,511	0,00654	0,0	0,10519	0,511	0,13063	0,0	0,10825	0,0	0,11256
85	10	0	0,2	0,00073	0,2	0,00518	0,2	0,00478	0,0	0,08099	0,0	0,0772	0,0	0,09946	0,0	0,09176	0,0	0,1229	0,0	0,09215	0,2	0,00532	0,2	0,00421	0,0	0,08108	0,0	0,07643	0,0	0,10367	0,0	0,09854
86	10	0	0,356	0,00125	0,356	0,00831	0,356	0,00684	0,022	0,16138	0,022	0,1291	0,022	0,16324	0,022	0,16335	0,022	0,18787	0,022	0,16836	0,356	0,00811	0,356	0,00894	0,022	0,16165	0,022	0,12957	0,022	0,18496	0,022	0,18719
87	10	0	0,378	0,00154	0,178	0,00812	0,378	0,0081	0,0	0,13506	0,378	0,12527	0,0	0,17366	0,378	0,15835	0,0	0,17332	0,378	0,15902	0,0	0,00795	0,378	0,00684	0,0	0,13577	0,378	0,12509	0,0	0,16071	0,0	0,17641
88	10	0	0,0	0,00128	0,0	0,00751	0,0	0,0091	0,0	0,07428	0,0	0,12709	0,0	0,08149	0,0	0,15439	0,0	0,08171	0,0	0,14826	0,0	0,00748	0,0	0,00751	0,0	0,07387	0,0	0,12788	0,0	0,08004	0,0	0,08247
89	10	0	0,356	0,00134	0,356	0,00823	0,356	0,00754	0,0	0,08788	0,022	0,13015	0,0	0,10489	0,2	0,16559	0,0	0,1015	0,2	0,16435	0,356	0,00922	0,356	0,008	0,0	0,08738	0,022	0,12994	0,0	0,11165	0,0	0,10648
