	Nodes	Option	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
0	10	0	10	0,022	0,00259	0,022	0,00055	0,022	0,00052	0,022	0,02523
1	10	0	20	0,0	0,00227	0,0	0,00063	0,0	0,00054	0,0	0,04726
2	10	0	30	0,0	0,0024	0,0	0,00069	0,022	0,00057	0,022	0,08637
3	10	0	40	0,022	0,00249	0,022	0,00053	0,022	0,00064	0,022	0,06193
4	10	0	50	0,0	0,00259	0,0	0,00073	0,0	0,00079	0,0	0,08828
5	10	0	60	0,022	0,0022	0,022	0,00059	0,022	0,00068	0,022	0,08325
6	10	0	70	0,022	0,00316	0,022	0,00084	0,022	0,00106	0,022	0,08304
7	10	0	80	0,267	0,00316	0,222	0,00086	0,178	0,00184	0,244	0,0784
8	10	0	90	0,733	0,00244	0,733	0,00042	0,644	0,00259	0,511	0,07722
9	10	0	10	0,0	0,00324	0,0	0,00122	0,0	0,00102	0,0	0,08038
10	10	0	20	0,0	0,00231	0,0	0,00071	0,0	0,00061	0,0	0,08483
11	10	0	30	0,0	0,00243	0,0	0,00074	0,0	0,00066	0,0	0,09515
12	10	0	40	0,0	0,00339	0,022	0,00107	0,022	0,00108	0,022	0,08667
13	10	0	50	0,0	0,00356	0,022	0,00103	0,022	0,00104	0,022	0,08295
14	10	0	60	0,0	0,0026	0,022	0,00093	0,022	0,00133	0,022	0,12581
15	10	0	70	0,0	0,00091	0,0	0,00068	0,0	0,00058	0,0	0,10526
16	10	0	80	0,2	0,00113	0,222	0,00061	0,178	0,00134	0,222	0,12058
17	10	0	90	0,911	0,00152	0,911	0,00065	0,622	0,00472	0,867	0,23707
18	10	0	10	0,0	0,00092	0,0	0,00103	0,0	0,00112	0,0	0,07919
19	10	0	20	0,0	0,0017	0,0	0,00103	0,0	0,0021	0,0	0,06076
20	10	0	30	0,0	0,00155	0,0	0,00113	0,0	0,00201	0,0	0,06413
21	10	0	40	0,0	0,00166	0,0	0,00104	0,022	0,00224	0,022	0,08305
22	10	0	50	0,222	0,00183	0,222	0,00192	0,2	0,00186	0,244	0,12058
23	10	0	60	0,044	0,00129	0,044	0,00108	0,044	0,002	0,022	0,08526
24	10	0	70	0,489	0,00193	0,489	0,00253	0,289	0,00236	0,267	0,13268
25	10	0	80	0,489	0,00119	0,467	0,0007	0,311	0,00296	0,222	0,1211
26	10	0	90	0,822	0,00084	0,822	0,00078	0,511	0,00454	0,689	0,21736
27	10	0	10	0,0	0,00127	0,0	0,00099	0,0	0,00204	0,0	0,05157
28	10	0	20	0,0	0,00133	0,0	0,00127	0,022	0,00178	0,022	0,06614
29	10	0	30	0,0	0,00131	0,0	0,00116	0,0	0,00122	0,0	0,06395
30	10	0	40	0,0	0,00116	0,0	0,00114	0,0	0,00117	0,0	0,07031
31	10	0	50	0,022	0,00098	0,022	0,00089	0,044	0,00109	0,044	0,07979
32	10	0	60	0,156	0,0017	0,156	0,0017	0,2	0,00191	0,2	0,10046
33	10	0	70	0,156	0,00146	0,156	0,00147	0,178	0,00179	0,178	0,11009
34	10	0	80	0,467	0,00132	0,467	0,00122	0,311	0,00189	0,289	0,13706
35	10	0	90	0,733	0,0005	0,733	0,00052	0,489	0,00314	0,467	0,10365
36	10	0	10	0,0	7e-05	0,0	0,0004	0,0	0,00037	0,0	0,01896
37	10	0	20	0,0	8e-05	0,0	0,00037	0,0	0,00037	0,0	0,02542
38	10	0	30	0,0	7e-05	0,0	0,00033	0,0	0,00032	0,0	0,03059
39	10	0	40	0,0	6e-05	0,0	0,00028	0,0	0,00023	0,0	0,03759
40	10	0	50	0,0	8e-05	0,0	0,00029	0,0	0,00027	0,0	0,03755
41	10	0	60	0,0	8e-05	0,0	0,00027	0,0	0,00025	0,0	0,0449
42	10	0	70	0,0	8e-05	0,0	0,00025	0,0	0,00023	0,0	0,05469
43	10	0	80	0,0	7e-05	0,467	0,00032	0,467	0,00074	0,467	0,05435
44	10	0	90	0,0	8e-05	0,844	0,00026	0,844	0,00246	0,844	0,1005
45	10	0	10	0,0	8e-05	0,0	0,00039	0,0	0,00039	0,0	0,01851
46	10	0	20	0,0	9e-05	0,0	0,00036	0,0	0,00035	0,0	0,02376
47	10	0	30	0,0	9e-05	0,0	0,00033	0,0	0,00032	0,0	0,0222
48	10	0	40	0,0	7e-05	0,0	0,0003	0,0	0,0003	0,0	0,02801
49	10	0	50	0,0	7e-05	0,0	0,00027	0,0	0,00027	0,0	0,02892
50	10	0	60	0,0	0,00013	0,0	0,0003	0,0	0,00025	0,0	0,02268
51	10	0	70	0,0	0,00017	0,0	0,00028	0,0	0,00015	0,0	0,03677
52	10	0	80	0,0	0,00011	0,378	0,00029	0,378	0,00091	0,378	0,06693
53	10	0	90	0,0	9e-05	0,889	0,0002	0,889	0,00132	0,889	0,1054
54	10	0	10	0,0	0,00081	0,0	0,0006	0,0	0,00052	0,0	0,02777
55	10	0	20	0,0	0,00084	0,0	0,00094	0,0	0,00082	0,0	0,05021
56	10	0	30	0,0	0,00082	0,0	0,00061	0,0	0,00046	0,0	0,07548
57	10	0	40	0,0	0,00077	0,0	0,0009	0,0	0,00085	0,0	0,08113
58	10	0	50	0,0	0,00053	0,0	0,00046	0,0	0,00047	0,0	0,08737
59	10	0	60	0,0	0,00069	0,0	0,00062	0,0	0,00076	0,0	0,1012
60	10	0	70	0,0	0,00107	0,0	0,00066	0,0	0,00066	0,0	0,1093
61	10	0	80	0,356	0,00066	0,356	0,00043	0,356	0,00123	0,178	0,11132
62	10	0	90	0,889	0,00152	0,889	0,00109	0,778	0,00358	0,844	0,13891
63	10	0	10	0,0	0,00157	0,0	0,00114	0,0	0,00114	0,0	0,10207
64	10	0	20	0,0	0,0009	0,0	0,00126	0,0	0,00109	0,0	0,09779
65	10	0	30	0,0	0,001	0,0	0,00104	0,0	0,00101	0,0	0,09846
66	10	0	40	0,0	0,00108	0,0	0,00105	0,0	0,00105	0,0	0,097
67	10	0	50	0,067	0,00102	0,067	0,00112	0,089	0,00132	0,089	0,11758
68	10	0	60	0,089	0,00063	0,0	0,00118	0,089	0,0013	0,089	0,08702
69	10	0	70	0,178	0,00216	0,178	0,00209	0,267	0,00225	0,244	0,14782
70	10	0	80	0,578	0,00149	0,578	0,00134	0,489	0,00221	0,4	0,10222
71	10	0	90	0,8	0,0005	0,8	0,00056	0,733	0,00314	0,733	0,11407
72	10	0	10	0,0	0,00117	0,0	0,00113	0,0	0,0011	0,022	0,04592
73	10	0	20	0,0	0,001	0,0	0,00123	0,0	0,00111	0,0	0,04497
74	10	0	30	0,133	0,00099	0,133	0,00105	0,022	0,00091	0,067	0,05305
75	10	0	40	0,111	0,00176	0,111	0,00139	0,111	0,00124	0,133	0,06495
76	10	0	50	0,133	0,00165	0,133	0,0019	0,022	0,00049	0,044	0,07559
77	10	0	60	0,222	0,00143	0,222	0,00103	0,156	0,00159	0,222	0,1401
78	10	0	70	0,444	0,00147	0,378	0,00066	0,289	0,00105	0,244	0,1202
79	10	0	80	0,511	0,00085	0,511	0,00033	0,333	0,00131	0,4	0,08734
80	10	0	90	0,756	0,0006	0,756	0,00038	0,467	0,00377	0,489	0,21137
81	10	0	10	0,0	0,00012	0,0	0,00056	0,0	0,00027	0,0	0,01791
82	10	0	20	0,0	0,00012	0,0	0,00025	0,0	0,00015	0,0	0,02425
83	10	0	30	0,0	0,00016	0,0	0,00025	0,0	0,00023	0,0	0,02605
84	10	0	40	0,0	9e-05	0,0	0,00024	0,0	0,00023	0,0	0,03914
85	10	0	50	0,0	9e-05	0,0	0,00023	0,0	0,00021	0,0	0,0451
86	10	0	60	0,0	9e-05	0,0	0,00022	0,0	0,00036	0,0	0,0475
87	10	0	70	0,0	0,00012	0,2	0,00038	0,2	0,00083	0,2	0,0774
88	10	0	80	0,0	0,00012	0,2	0,00026	0,2	0,00053	0,2	0,10335
89	10	0	90	0,0	0,0001	0,844	0,00026	0,844	0,00236	0,844	0,10793
90	10	0	10	0,0	0,00124	0,0	0,00144	0,0	0,00116	0,0	0,13526
91	10	0	20	0,0	0,00094	0,0	0,00118	0,0	0,00106	0,0	0,09248
92	10	0	30	0,0	0,00096	0,0	0,00102	0,0	0,00103	0,0	0,08098
93	10	0	40	0,0	0,00093	0,0	0,00108	0,0	0,00099	0,0	0,08295
94	10	0	50	0,0	0,00092	0,0	0,001	0,111	0,00129	0,089	0,09978
95	10	0	60	0,067	0,0016	0,067	0,00148	0,067	0,00148	0,267	0,09622
96	10	0	70	0,556	0,00169	0,533	0,00158	0,289	0,0023	0,378	0,1713
97	10	0	80	0,533	0,00114	0,556	0,00118	0,422	0,00306	0,444	0,16472
98	10	0	90	0,667	0,00064	0,689	0,00054	0,533	0,00434	0,733	0,17599
99	10	0	10	0,0	0,00086	0,0	0,00128	0,0	0,00097	0,0	0,05548
100	10	0	20	0,0	0,00086	0,0	0,00122	0,0	0,00095	0,0	0,06839
101	10	0	30	0,0	0,00079	0,0	0,00114	0,0	0,00089	0,0	0,07446
102	10	0	40	0,0	0,00076	0,0	0,00094	0,0	0,00098	0,0	0,08374
103	10	0	50	0,0	0,0007	0,0	0,00091	0,0	0,00092	0,0	0,09265
104	10	0	60	0,0	0,00066	0,0	0,00095	0,0	0,00073	0,0	0,11624
105	10	0	70	0,0	0,00066	0,0	0,00077	0,0	0,0007	0,0	0,11114
106	10	0	80	0,2	7e-05	0,378	0,00027	0,378	0,00111	0,178	0,10672
107	10	0	90	0,889	0,00038	0,889	0,00051	0,711	0,00335	0,822	0,14355
108	10	0	10	0,0	0,00089	0,0	0,00116	0,0	0,00101	0,0	0,10886
109	10	0	20	0,0	0,00083	0,0	0,0012	0,0	0,00095	0,0	0,1186
110	10	0	30	0,0	0,00082	0,0	0,00101	0,0	0,00092	0,0	0,105
111	10	0	40	0,0	0,00082	0,0	0,00099	0,0	0,0009	0,0	0,10687
112	10	0	50	0,133	0,00131	0,133	0,0015	0,133	0,0016	0,133	0,13125
113	10	0	60	0,0	0,00083	0,156	0,00111	0,156	0,00163	0,156	0,1084
114	10	0	70	0,311	0,00194	0,311	0,00195	0,2	0,00236	0,311	0,15344
115	10	0	80	0,622	0,00257	0,622	0,0024	0,644	0,00337	0,556	0,16135
116	10	0	90	0,911	0,00086	0,911	0,00073	0,622	0,00361	0,778	0,14161
117	10	0	10	0,0	0,0011	0,0	0,00114	0,0	0,00102	0,0	0,05299
118	10	0	20	0,0	0,00088	0,0	0,00119	0,0	0,00093	0,0	0,06491
119	10	0	30	0,0	0,00077	0,0	0,00101	0,0	0,00089	0,0	0,07838
120	10	0	40	0,0	0,00079	0,0	0,00126	0,0	0,00084	0,0	0,08739
121	10	0	50	0,0	0,00072	0,0	0,00088	0,0	0,0009	0,0	0,07376
122	10	0	60	0,0	0,00069	0,0	0,00085	0,0	0,00086	0,0	0,09
123	10	0	70	0,178	0,00125	0,178	0,00154	0,178	0,00124	0,178	0,08113
124	10	0	80	0,622	0,00163	0,622	0,00159	0,6	0,00246	0,6	0,10878
125	10	0	90	0,844	0,00036	0,844	0,00041	0,8	0,00275	0,689	0,11292
126	10	0	10	0,0	8e-05	0,0	0,00042	0,0	0,00038	0,0	0,02038
127	10	0	20	0,0	0,00013	0,0	0,00039	0,0	0,00034	0,0	0,01275
128	10	0	30	0,0	0,00012	0,0	0,00037	0,0	0,00032	0,0	0,03
129	10	0	40	0,0	9e-05	0,0	0,00024	0,0	0,00022	0,0	0,03384
130	10	0	50	0,0	0,00012	0,0	0,00031	0,0	0,00012	0,0	0,04173
131	10	0	60	0,0	9e-05	0,0	0,00014	0,0	0,00012	0,0	0,04503
132	10	0	70	0,0	0,00011	0,0	0,00027	0,0	0,00023	0,0	0,04649
133	10	0	80	0,0	0,00017	0,378	0,00022	0,378	0,00104	0,378	0,10171
134	10	0	90	0,0	0,00012	0,844	0,00029	0,844	0,00124	0,844	0,11945
135	10	0	10	0,0	0,0001	0,0	0,00032	0,0	0,00029	0,0	0,01748
136	10	0	20	0,0	9e-05	0,0	0,00028	0,0	0,00026	0,0	0,0238
137	10	0	30	0,0	0,00011	0,0	0,00029	0,0	0,00017	0,0	0,03119
138	10	0	40	0,0	0,00011	0,0	0,00032	0,0	0,00026	0,0	0,03654
139	10	0	50	0,0	0,00011	0,0	0,00027	0,0	0,00024	0,0	0,04542
140	10	0	60	0,0	0,0001	0,0	0,00024	0,0	0,00022	0,0	0,08128
141	10	0	70	0,0	0,0001	0,2	0,00029	0,2	0,0008	0,2	0,09802
142	10	0	80	0,0	7e-05	0,2	0,00025	0,2	0,00066	0,2	0,10738
143	10	0	90	0,0	0,0001	0,844	0,00025	0,844	0,00226	0,844	0,12091
144	10	0	10	0,0	0,00089	0,0	0,0011	0,0	0,00096	0,0	0,05116
145	10	0	20	0,0	0,00088	0,0	0,00104	0,0	0,00091	0,0	0,06146
146	10	0	30	0,0	0,00083	0,0	0,00101	0,0	0,00086	0,0	0,07614
147	10	0	40	0,0	0,0008	0,0	0,00091	0,0	0,0008	0,0	0,0888
148	10	0	50	0,0	0,00076	0,0	0,00099	0,0	0,00079	0,0	0,08745
149	10	0	60	0,0	0,00072	0,0	0,00078	0,0	0,0007	0,0	0,10593
150	10	0	70	0,2	0,00074	0,2	0,0008	0,178	0,00133	0,178	0,09322
151	10	0	80	0,533	0,0012	0,533	0,0012	0,533	0,00151	0,511	0,09893
152	10	0	90	0,2	7e-05	0,844	0,00026	0,733	0,00264	0,667	0,14414
153	10	0	10	0,0	7e-05	0,0	0,00037	0,0	0,00039	0,0	0,01935
154	10	0	20	0,0	7e-05	0,0	0,00036	0,0	0,00036	0,0	0,02538
155	10	0	30	0,0	7e-05	0,0	0,00034	0,0	0,00033	0,0	0,0327
156	10	0	40	0,0	6e-05	0,0	0,00032	0,0	0,0003	0,0	0,03827
157	10	0	50	0,0	6e-05	0,0	0,00028	0,0	0,00027	0,0	0,04452
158	10	0	60	0,0	7e-05	0,0	0,00027	0,0	0,00025	0,0	0,04965
159	10	0	70	0,0	7e-05	0,0	0,00024	0,0	0,00023	0,0	0,0545
160	10	0	80	0,0	6e-05	0,511	0,00032	0,511	0,00141	0,511	0,08546
161	10	0	90	0,0	7e-05	0,844	0,00027	0,844	0,00222	0,844	0,14046
162	10	0	10	0,0	0,00099	0,0	0,00123	0,0	0,00108	0,0	0,0537
163	10	0	20	0,0	0,00095	0,0	0,00109	0,0	0,00106	0,0	0,05239
164	10	0	30	0,133	0,00145	0,133	0,00141	0,133	0,00149	0,133	0,06079
165	10	0	40	0,0	0,00081	0,0	0,00116	0,0	0,00098	0,0	0,05805
166	10	0	50	0,022	0,00081	0,022	0,00092	0,044	0,00108	0,044	0,07896
167	10	0	60	0,0	0,00081	0,0	0,00103	0,0	0,00088	0,0	0,06485
168	10	0	70	0,489	0,00223	0,489	0,00194	0,422	0,00198	0,422	0,12831
169	10	0	80	0,422	0,00144	0,4	0,00149	0,378	0,00256	0,378	0,15565
170	10	0	90	0,511	8e-05	0,8	0,00025	0,778	0,00259	0,444	0,07583
171	10	0	10	0,0	0,0011	0,0	0,00115	0,0	0,00124	0,0	0,10719
172	10	0	20	0,0	0,00111	0,0	0,00109	0,0	0,00108	0,0	0,10019
173	10	0	30	0,0	0,00106	0,0	0,00106	0,0	0,00103	0,0	0,10459
174	10	0	40	0,089	0,00158	0,089	0,00165	0,089	0,00172	0,089	0,12214
175	10	0	50	0,0	0,00084	0,0	0,0011	0,0	0,00098	0,0	0,08271
176	10	0	60	0,111	0,00082	0,178	0,00098	0,133	0,00117	0,133	0,09147
177	10	0	70	0,067	0,00079	0,067	0,00091	0,089	0,00135	0,067	0,08677
178	10	0	80	0,356	0,00119	0,356	0,00148	0,244	0,00219	0,333	0,14253
179	10	0	90	0,822	0,001	0,822	0,00104	0,667	0,00472	0,778	0,22859
180	10	0	10	0,0	7e-05	0,0	0,00039	0,0	0,00038	0,0	0,01863
181	10	0	20	0,0	7e-05	0,0	0,00034	0,0	0,00034	0,0	0,02482
182	10	0	30	0,0	7e-05	0,0	0,00033	0,0	0,00032	0,0	0,02365
183	10	0	40	0,0	7e-05	0,0	0,00031	0,0	0,0003	0,0	0,03749
184	10	0	50	0,0	7e-05	0,0	0,00028	0,0	0,00027	0,0	0,04358
185	10	0	60	0,0	5e-05	0,0	0,00016	0,0	0,00015	0,0	0,03697
186	10	0	70	0,0	7e-05	0,2	0,0003	0,2	0,00084	0,2	0,08888
187	10	0	80	0,0	7e-05	0,533	0,00034	0,533	0,00077	0,533	0,07373
188	10	0	90	0,0	7e-05	0,844	0,00027	0,844	0,00255	0,844	0,13795
189	10	0	10	0,0	8e-05	0,0	0,00038	0,0	0,00037	0,0	0,01804
190	10	0	20	0,0	7e-05	0,0	0,00037	0,0	0,00037	0,0	0,02618
191	10	0	30	0,0	7e-05	0,0	0,00034	0,0	0,00033	0,0	0,0341
192	10	0	40	0,0	6e-05	0,0	0,0002	0,0	0,00018	0,0	0,02281
193	10	0	50	0,0	7e-05	0,0	0,00029	0,0	0,00028	0,0	0,04395
194	10	0	60	0,0	6e-05	0,0	0,00027	0,0	0,00026	0,0	0,04791
195	10	0	70	0,0	7e-05	0,0	0,00023	0,0	0,00023	0,0	0,05551
196	10	0	80	0,0	6e-05	0,2	0,00028	0,2	0,0007	0,2	0,1071
197	10	0	90	0,0	6e-05	0,889	0,0003	0,889	0,00245	0,889	0,11573
198	10	0	10	0,0	0,00098	0,0	0,00126	0,0	0,00104	0,0	0,04956
199	10	0	20	0,0	0,00066	0,0	0,00075	0,0	0,0006	0,0	0,03496
200	10	0	30	0,0	0,00085	0,0	0,00103	0,0	0,00097	0,0	0,05685
201	10	0	40	0,022	0,00097	0,0	0,001	0,022	0,00105	0,022	0,0817
202	10	0	50	0,0	0,00082	0,0	0,0009	0,0	0,00087	0,0	0,06851
203	10	0	60	0,2	0,00089	0,2	0,00084	0,156	0,00106	0,156	0,12053
204	10	0	70	0,222	0,0008	0,2	0,00087	0,222	0,0012	0,222	0,09548
205	10	0	80	0,489	0,00082	0,489	0,00087	0,333	0,00189	0,311	0,19234
206	10	0	90	0,378	7e-05	0,867	0,00022	0,644	0,00154	0,6	0,07661
207	10	0	10	0,0	7e-05	0,0	0,00039	0,0	0,00038	0,0	0,01907
208	10	0	20	0,0	7e-05	0,0	0,00036	0,0	0,00041	0,0	0,02614
209	10	0	30	0,0	7e-05	0,0	0,00034	0,0	0,00034	0,0	0,03322
210	10	0	40	0,0	7e-05	0,0	0,00031	0,0	0,0003	0,0	0,03808
211	10	0	50	0,0	7e-05	0,0	0,00029	0,0	0,00029	0,0	0,0455
212	10	0	60	0,0	7e-05	0,0	0,00025	0,0	0,00025	0,0	0,04853
213	10	0	70	0,0	7e-05	0,0	0,00024	0,0	0,00023	0,0	0,05492
214	10	0	80	0,0	6e-05	0,378	0,00026	0,378	0,00114	0,378	0,10191
215	10	0	90	0,0	6e-05	0,844	0,00025	0,844	0,00254	0,844	0,15453
216	10	0	10	0,0	0,00103	0,0	0,00111	0,0	0,00098	0,0	0,05257
217	10	0	20	0,0	0,00086	0,0	0,00109	0,0	0,00098	0,0	0,05488
218	10	0	30	0,0	0,00081	0,0	0,00112	0,0	0,00089	0,0	0,04578
219	10	0	40	0,0	0,00077	0,0	0,00094	0,0	0,00097	0,0	0,07882
220	10	0	50	0,0	0,00078	0,0	0,00086	0,0	0,0008	0,0	0,08824
221	10	0	60	0,0	0,00066	0,0	0,00078	0,0	0,00072	0,0	0,1074
222	10	0	70	0,0	0,00065	0,0	0,00077	0,0	0,00087	0,0	0,11508
223	10	0	80	0,622	0,00106	0,622	0,001	0,511	0,00158	0,511	0,10603
224	10	0	90	0,844	0,0005	0,844	0,00054	0,756	0,00277	0,778	0,16491
225	10	0	10	0,0	7e-05	0,0	0,00039	0,0	0,00038	0,0	0,01868
226	10	0	20	0,0	8e-05	0,0	0,00037	0,0	0,00036	0,0	0,02589
227	10	0	30	0,0	7e-05	0,0	0,00034	0,0	0,00033	0,0	0,03383
228	10	0	40	0,0	5e-05	0,0	0,00019	0,0	0,00018	0,0	0,0213
229	10	0	50	0,0	7e-05	0,0	0,00028	0,0	0,00028	0,0	0,04477
230	10	0	60	0,0	7e-05	0,0	0,00026	0,0	0,00026	0,0	0,05024
231	10	0	70	0,0	7e-05	0,2	0,0003	0,2	0,00075	0,2	0,08776
232	10	0	80	0,0	7e-05	0,378	0,00025	0,378	0,00089	0,378	0,10737
233	10	0	90	0,0	4e-05	0,889	0,0002	0,889	0,00152	0,889	0,06948
234	10	0	10	0,0	0,00094	0,0	0,00174	0,0	0,00102	0,0	0,12423
235	10	0	20	0,0	0,001	0,0	0,00107	0,0	0,00096	0,0	0,13521
236	10	0	30	0,0	0,00081	0,0	0,001	0,0	0,0009	0,0	0,1178
237	10	0	40	0,0	0,00089	0,067	0,00114	0,067	0,00118	0,067	0,12243
238	10	0	50	0,0	0,00074	0,0	0,0009	0,0	0,00083	0,0	0,09538
239	10	0	60	0,2	0,00105	0,311	0,00102	0,222	0,00213	0,311	0,12205
240	10	0	70	0,289	0,00134	0,289	0,00123	0,289	0,00185	0,222	0,15307
241	10	0	80	0,533	0,00201	0,533	0,00201	0,4	0,00306	0,511	0,19545
242	10	0	90	0,844	0,00049	0,844	0,001	0,8	0,00309	0,822	0,12827
243	10	0	10	0,0	0,0009	0,0	0,00141	0,0	0,001	0,0	0,05746
244	10	0	20	0,0	0,00091	0,0	0,00108	0,0	0,00098	0,0	0,06585
245	10	0	30	0,0	0,00053	0,0	0,00111	0,0	0,00078	0,0	0,04592
246	10	0	40	0,0	0,00094	0,0	0,00094	0,0	0,00086	0,0	0,07651
247	10	0	50	0,0	0,00069	0,0	0,00086	0,0	0,00087	0,0	0,09819
248	10	0	60	0,0	0,00055	0,0	0,00076	0,0	0,00047	0,0	0,07029
249	10	0	70	0,0	0,00089	0,0	0,00074	0,0	0,0007	0,0	0,11244
250	10	0	80	0,6	0,001	0,6	0,00123	0,578	0,0022	0,6	0,08085
251	10	0	90	0,844	0,00038	0,844	0,00041	0,778	0,00317	0,689	0,13893
252	10	0	10	0,0	8e-05	0,0	0,00039	0,0	0,00039	0,0	0,01861
253	10	0	20	0,0	7e-05	0,0	0,00038	0,0	0,00037	0,0	0,02613
254	10	0	30	0,0	8e-05	0,0	0,00034	0,0	0,00033	0,0	0,0339
255	10	0	40	0,0	7e-05	0,0	0,00033	0,0	0,00031	0,0	0,03947
256	10	0	50	0,0	7e-05	0,0	0,00027	0,0	0,00028	0,0	0,04377
257	10	0	60	0,0	7e-05	0,0	0,00025	0,0	0,00024	0,0	0,04791
258	10	0	70	0,0	8e-05	0,0	0,00023	0,0	0,00022	0,0	0,05414
259	10	0	80	0,0	7e-05	0,2	0,00027	0,2	0,00064	0,2	0,10803
260	10	0	90	0,0	7e-05	0,778	0,00021	0,778	0,00204	0,778	0,10353
261	10	0	10	0,0	0,00094	0,0	0,00116	0,0	0,00108	0,0	0,05415
262	10	0	20	0,0	0,00073	0,0	0,00121	0,0	0,00072	0,0	0,04391
263	10	0	30	0,0	0,00086	0,0	0,00107	0,0	0,00098	0,0	0,06928
264	10	0	40	0,0	0,00083	0,0	0,00105	0,0	0,00094	0,0	0,07046
265	10	0	50	0,0	0,00078	0,0	0,00089	0,0	0,00081	0,0	0,08929
266	10	0	60	0,0	0,00112	0,022	0,00095	0,022	0,00096	0,022	0,09366
267	10	0	70	0,0	0,00075	0,0	0,00086	0,0	0,00077	0,0	0,09012
268	10	0	80	0,511	0,00101	0,511	0,00087	0,311	0,0019	0,311	0,10205
269	10	0	90	0,867	0,00096	0,867	0,00086	0,6	0,00408	0,644	0,13864
270	10	0	10	0,0	0,00121	0,0	0,00122	0,0	0,0012	0,0	0,08985
271	10	0	20	0,0	0,0011	0,0	0,00117	0,0	0,00129	0,0	0,09344
272	10	0	30	0,022	0,00094	0,022	0,001	0,022	0,00099	0,022	0,08589
273	10	0	40	0,0	0,00088	0,0	0,00066	0,0	0,00064	0,0	0,05925
274	10	0	50	0,133	0,00088	0,133	0,00096	0,022	0,00096	0,022	0,09288
275	10	0	60	0,156	0,00176	0,156	0,0017	0,244	0,00229	0,156	0,13882
276	10	0	70	0,333	0,0024	0,333	0,00234	0,311	0,00279	0,333	0,16733
277	10	0	80	0,489	0,00072	0,467	0,00079	0,489	0,00309	0,422	0,13217
278	10	0	90	0,8	0,00075	0,8	0,00058	0,422	0,00363	0,778	0,1971
279	10	0	10	0,0	0,00099	0,0	0,00142	0,0	0,00109	0,0	0,10159
280	10	0	20	0,0	0,00109	0,0	0,00106	0,0	0,00119	0,0	0,0927
281	10	0	30	0,044	0,00092	0,044	0,00112	0,044	0,00102	0,044	0,10155
282	10	0	40	0,044	0,00088	0,044	0,00095	0,044	0,00099	0,067	0,10914
283	10	0	50	0,156	0,0015	0,156	0,00138	0,156	0,00135	0,156	0,10012
284	10	0	60	0,156	0,00136	0,156	0,00136	0,222	0,00172	0,244	0,11406
285	10	0	70	0,422	0,00123	0,422	0,00127	0,156	0,00204	0,289	0,13544
286	10	0	80	0,489	0,00067	0,489	0,00072	0,289	0,00236	0,578	0,13936
287	10	0	90	0,756	0,00067	0,756	0,00064	0,489	0,00369	0,689	0,19706
288	10	0	10	0,0	0,00089	0,0	0,00159	0,0	0,00102	0,0	0,04726
289	10	0	20	0,0	0,00111	0,0	0,00109	0,0	0,00095	0,0	0,06079
290	10	0	30	0,0	0,00081	0,0	0,00099	0,0	0,00092	0,0	0,06615
291	10	0	40	0,0	0,00078	0,0	0,00093	0,0	0,00095	0,0	0,08811
292	10	0	50	0,0	0,00074	0,0	0,00084	0,0	0,00101	0,0	0,08955
293	10	0	60	0,0	0,00045	0,0	0,00094	0,0	0,00055	0,0	0,0623
294	10	0	70	0,0	0,00063	0,0	0,00075	0,0	0,00068	0,0	0,10665
295	10	0	80	0,2	0,00066	0,2	0,00075	0,178	0,00089	0,178	0,10041
296	10	0	90	0,2	7e-05	0,844	0,00026	0,644	0,00242	0,667	0,10627
297	10	0	10	0,0	0,0011	0,0	0,00112	0,0	0,00102	0,0	0,04529
298	10	0	20	0,0	0,00087	0,0	0,00118	0,0	0,00095	0,0	0,06236
299	10	0	30	0,0	0,00081	0,0	0,00114	0,0	0,00096	0,0	0,07185
300	10	0	40	0,0	0,0008	0,0	0,00101	0,0	0,00086	0,0	0,08612
301	10	0	50	0,0	0,00075	0,0	0,00102	0,0	0,00079	0,0	0,09073
302	10	0	60	0,0	0,00084	0,0	0,0008	0,0	0,00073	0,0	0,10502
303	10	0	70	0,356	0,00128	0,356	0,00134	0,333	0,00181	0,333	0,15596
304	10	0	80	0,2	0,00046	0,2	0,00049	0,178	0,0012	0,178	0,07081
305	10	0	90	0,889	0,00049	0,889	0,00078	0,822	0,00287	0,8	0,12035
306	10	0	10	0,0	0,00095	0,0	0,00107	0,0	0,001	0,0	0,05132
307	10	0	20	0,022	0,00094	0,0	0,00113	0,022	0,00117	0,022	0,06063
308	10	0	30	0,0	0,00102	0,0	0,00102	0,0	0,00095	0,0	0,06626
309	10	0	40	0,022	0,00086	0,0	0,00113	0,022	0,00105	0,022	0,09038
310	10	0	50	0,0	0,0008	0,0	0,00102	0,0	0,00086	0,0	0,07748
311	10	0	60	0,022	0,00077	0,0	0,00089	0,022	0,00097	0,022	0,1026
312	10	0	70	0,022	0,00071	0,0	0,00084	0,022	0,0009	0,022	0,11964
313	10	0	80	0,622	0,00099	0,622	0,00119	0,511	0,00233	0,533	0,14488
314	10	0	90	0,378	7e-05	0,889	0,00036	0,556	0,0025	0,689	0,11766
