	Nodes	Option	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
0	10	0	50	0,489	0,00141	0,489	0,00079	0,022	0,00188	0,022	0,08591
1	10	0	60	0,489	0,00112	0,489	0,00088	0,022	0,00268	0,022	0,16025
2	10	0	70	0,489	0,00103	0,489	0,00082	0,178	0,00311	0,022	0,15646
3	10	0	80	0,533	0,00041	0,489	0,00135	0,356	0,00347	0,067	0,18429
4	10	0	90	0,533	0,00042	0,8	0,0016	0,6	0,00467	0,444	0,25286
5	10	0	40	0,356	0,00047	0,356	0,0021	0,356	0,00204	0,356	0,06763
6	10	0	50	0,356	0,00037	0,356	0,00191	0,356	0,00193	0,356	0,1077
7	10	0	60	0,356	0,00014	0,356	0,00067	0,356	0,00152	0,356	0,15453
8	10	0	70	0,356	0,00011	0,356	0,00082	0,356	0,00156	0,356	0,18481
9	10	0	80	0,356	0,0001	0,378	0,00045	0,022	0,00153	0,378	0,30414
10	10	0	90	0,356	0,00018	0,844	0,00045	0,6	0,01242	0,844	0,29945
11	10	0	60	0,578	0,00144	0,578	0,00116	0,044	0,00355	0,578	0,12385
12	10	0	70	0,644	0,00013	0,578	0,0006	0,511	0,00327	0,244	0,17371
13	10	0	80	0,6	0,00028	0,6	0,00036	0,333	0,00402	0,378	0,23622
14	10	0	90	0,889	0,00052	0,889	0,00069	0,422	0,00533	0,822	0,2275
15	10	0	50	0,489	0,00035	0,489	0,00056	0,044	0,00208	0,044	0,07251
16	10	0	60	0,489	0,00032	0,489	0,00075	0,022	0,00268	0,022	0,1588
17	10	0	70	0,489	0,00031	0,489	0,00043	0,022	0,00167	0,022	0,11107
18	10	0	80	0,533	0,00014	0,489	0,00041	0,067	0,00246	0,067	0,18866
19	10	0	90	0,533	0,00012	0,8	0,0004	0,578	0,00419	0,422	0,16955
20	10	0	10	0,0	0,00012	0,0	0,00067	0,0	0,00062	0,0	0,03034
21	10	0	20	0,0	0,00012	0,0	0,00064	0,0	0,00057	0,0	0,09706
22	10	0	30	0,0	0,00012	0,0	0,00062	0,0	0,00058	0,0	0,06235
23	10	0	40	0,0	0,00016	0,0	0,00058	0,0	0,00058	0,0	0,08438
24	10	0	50	0,0	0,0002	0,0	0,00064	0,0	0,00063	0,0	0,07659
25	10	0	60	0,0	0,00027	0,0	0,00054	0,0	0,00044	0,0	0,08264
26	10	0	70	0,0	0,00018	0,0	0,00052	0,0	0,00056	0,0	0,09047
27	10	0	80	0,0	0,00013	0,2	0,00043	0,2	0,00143	0,2	0,21503
28	10	0	90	0,0	0,00011	0,911	0,00055	0,911	0,00484	0,911	0,20317
29	10	0	10	0,0	0,00011	0,0	0,0006	0,0	0,00054	0,0	0,03596
30	10	0	20	0,0	0,00014	0,0	0,00053	0,0	0,0006	0,0	0,04078
31	10	0	30	0,0	0,00012	0,0	0,00055	0,0	0,0005	0,0	0,05819
32	10	0	40	0,0	0,00014	0,0	0,00052	0,0	0,00052	0,0	0,07802
33	10	0	50	0,0	0,00013	0,0	0,00046	0,0	0,00048	0,0	0,07606
34	10	0	60	0,0	0,00012	0,0	0,00072	0,0	0,00043	0,0	0,08325
35	10	0	70	0,0	0,00013	0,2	0,00068	0,2	0,00166	0,2	0,16783
36	10	0	80	0,0	0,00015	0,511	0,00061	0,511	0,00267	0,511	0,2069
37	10	0	90	0,0	0,00013	0,844	0,0004	0,844	0,00425	0,844	0,13403
38	10	0	20	0,2	0,00027	0,2	0,00075	0,2	0,00261	0,0	0,04369
39	10	0	30	0,2	0,00016	0,2	0,00084	0,2	0,00204	0,0	0,07079
40	10	0	40	0,2	0,00016	0,2	0,00064	0,2	0,00133	0,0	0,09319
41	10	0	50	0,2	0,00014	0,2	0,00063	0,2	0,00145	0,0	0,09405
42	10	0	60	0,2	0,00015	0,2	0,00064	0,2	0,00145	0,0	0,11222
43	10	0	70	0,2	0,00016	0,6	0,00076	0,6	0,00346	0,533	0,07963
44	10	0	80	0,2	0,00015	0,378	0,00033	0,378	0,00171	0,2	0,18743
45	10	0	90	0,2	0,00022	0,844	0,00042	0,844	0,00481	0,733	0,25266
46	10	0	60	0,556	0,00045	0,556	0,00047	0,0	0,00172	0,556	0,08961
47	10	0	70	0,556	0,00041	0,556	0,00075	0,0	0,00196	0,556	0,10201
48	10	0	80	0,711	0,00033	0,711	0,00056	0,156	0,00396	0,711	0,11972
49	10	0	90	0,867	0,00032	0,867	0,00044	0,444	0,0069	0,867	0,19908
50	10	0	60	0,556	0,00039	0,556	0,00063	0,0	0,002	0,0	0,09888
51	10	0	70	0,578	0,00027	0,578	0,00042	0,089	0,00229	0,111	0,15215
52	10	0	80	0,711	0,00026	0,711	0,00045	0,156	0,00214	0,222	0,13771
53	10	0	90	0,733	0,00019	0,733	0,00029	0,333	0,00453	0,378	0,21051
54	10	0	10	0,0	0,00023	0,0	0,00076	0,0	0,00064	0,0	0,03556
55	10	0	20	0,0	0,00024	0,0	0,00069	0,0	0,00073	0,0	0,03442
56	10	0	30	0,0	0,00029	0,0	0,00066	0,0	0,00072	0,0	0,04447
57	10	0	40	0,0	0,00014	0,0	0,00046	0,0	0,00046	0,0	0,05955
58	10	0	50	0,0	0,00016	0,0	0,00022	0,0	0,0002	0,0	0,06396
59	10	0	60	0,0	0,00013	0,0	0,00043	0,0	0,00044	0,0	0,07733
60	10	0	70	0,0	0,00015	0,2	0,00029	0,2	0,00131	0,2	0,16246
61	10	0	80	0,0	0,00013	0,2	0,00042	0,2	0,00125	0,2	0,17279
62	10	0	90	0,0	0,00014	0,889	0,00048	0,889	0,00498	0,889	0,19372
63	10	0	60	0,533	0,00048	0,533	0,00067	0,0	0,0023	0,533	0,07582
64	10	0	70	0,533	0,0005	0,533	0,00058	0,0	0,00193	0,533	0,10465
65	10	0	80	0,711	0,00025	0,711	0,00031	0,178	0,00275	0,733	0,16866
66	10	0	90	0,756	0,00032	0,756	0,00043	0,4	0,00474	0,867	0,25503
67	10	0	20	0,2	0,00019	0,2	0,00052	0,2	0,00111	0,0	0,0289
68	10	0	30	0,2	0,00011	0,2	0,00045	0,2	0,00176	0,0	0,07375
69	10	0	40	0,2	0,00019	0,2	0,00068	0,2	0,00171	0,0	0,10286
70	10	0	50	0,2	0,00014	0,2	0,00059	0,2	0,00134	0,0	0,12785
71	10	0	60	0,2	0,00016	0,2	0,00057	0,2	0,0014	0,0	0,16706
72	10	0	70	0,2	0,00014	0,2	0,0005	0,2	0,00127	0,0	0,18137
73	10	0	80	0,2	0,00027	0,378	0,00064	0,378	0,00375	0,2	0,15462
74	10	0	90	0,2	0,00027	0,778	0,00048	0,622	0,00687	0,644	0,20171
75	10	0	60	0,556	0,00014	0,556	0,00069	0,0	0,00168	0,556	0,08362
76	10	0	70	0,556	0,00015	0,556	0,00055	0,0	0,00148	0,556	0,08737
77	10	0	80	0,556	0,0002	0,644	0,00072	0,644	0,00329	0,644	0,10358
78	10	0	90	0,556	0,00014	0,844	0,0004	0,533	0,00481	0,844	0,14675
79	10	0	20	0,2	0,00011	0,2	0,00042	0,0	0,00165	0,0	0,04711
80	10	0	30	0,2	0,00029	0,2	0,00072	0,0	0,00161	0,0	0,05994
81	10	0	40	0,2	0,00014	0,2	0,00066	0,0	0,00166	0,0	0,09228
82	10	0	50	0,2	0,00014	0,2	0,00059	0,0	0,00151	0,0	0,09961
83	10	0	60	0,2	0,00016	0,2	0,0005	0,0	0,00546	0,0	0,13587
84	10	0	70	0,2	0,00019	0,378	0,00043	0,378	0,00217	0,2	0,13936
85	10	0	80	0,2	0,00013	0,378	0,00039	0,356	0,0021	0,178	0,18657
86	10	0	90	0,2	0,00014	0,778	0,00029	0,689	0,00474	0,622	0,22546
87	10	0	10	0,0	0,00015	0,0	0,00043	0,0	0,00042	0,0	0,02491
88	10	0	20	0,0	0,00021	0,0	0,00071	0,0	0,00097	0,0	0,06115
89	10	0	30	0,0	0,00014	0,0	0,00057	0,0	0,00051	0,0	0,10264
90	10	0	40	0,0	0,00011	0,0	0,00051	0,0	0,00046	0,0	0,08858
91	10	0	50	0,0	0,00061	0,0	0,00118	0,0	0,00082	0,0	0,08208
92	10	0	60	0,0	0,00012	0,2	0,00053	0,2	0,00168	0,2	0,12769
93	10	0	70	0,0	0,00014	0,0	0,00037	0,0	0,00036	0,0	0,09375
94	10	0	80	0,0	0,00011	0,2	0,00036	0,2	0,00116	0,2	0,16096
95	10	0	90	0,0	0,00013	0,844	0,00046	0,844	0,00452	0,844	0,12605
96	10	0	10	0,0	0,00014	0,0	0,00078	0,0	0,00065	0,0	0,04519
97	10	0	20	0,0	0,00016	0,0	0,00051	0,0	0,00076	0,0	0,03405
98	10	0	30	0,0	0,00012	0,0	0,00052	0,0	0,00062	0,0	0,05906
99	10	0	40	0,0	0,00017	0,0	0,00063	0,0	0,00058	0,0	0,06337
100	10	0	50	0,0	0,00016	0,0	0,00056	0,0	0,00053	0,0	0,07599
101	10	0	60	0,0	0,00016	0,0	0,00051	0,0	0,00049	0,0	0,08087
102	10	0	70	0,0	0,00019	0,2	0,00054	0,2	0,00146	0,2	0,13495
103	10	0	80	0,0	0,00015	0,2	0,00047	0,2	0,00127	0,2	0,18813
104	10	0	90	0,0	0,00014	0,867	0,0004	0,867	0,00377	0,867	0,29145
105	10	0	20	0,2	0,00013	0,2	0,00082	0,0	0,0017	0,0	0,03818
106	10	0	30	0,2	0,00014	0,2	0,00077	0,0	0,00178	0,0	0,06924
107	10	0	40	0,2	0,00013	0,2	0,00068	0,0	0,00194	0,0	0,09115
108	10	0	50	0,2	0,00014	0,2	0,00067	0,0	0,00192	0,0	0,11972
109	10	0	60	0,2	0,00014	0,2	0,0005	0,0	0,00154	0,0	0,15079
110	10	0	70	0,2	0,00017	0,2	0,00046	0,0	0,00092	0,0	0,14646
111	10	0	80	0,2	0,00046	0,511	0,00051	0,467	0,00203	0,311	0,15446
112	10	0	90	0,2	0,00012	0,889	0,00055	0,8	0,00465	0,711	0,19141
113	10	0	10	0,0	0,00012	0,0	0,00065	0,0	0,00063	0,0	0,03135
114	10	0	20	0,0	0,00012	0,0	0,00062	0,0	0,00061	0,0	0,04079
115	10	0	30	0,0	0,00014	0,0	0,00062	0,0	0,00049	0,0	0,05334
116	10	0	40	0,0	0,0001	0,0	0,00059	0,0	0,00057	0,0	0,06295
117	10	0	50	0,0	0,00013	0,0	0,00033	0,0	0,00026	0,0	0,05925
118	10	0	60	0,0	0,00013	0,0	0,00045	0,0	0,0004	0,0	0,08204
119	10	0	70	0,0	0,00012	0,0	0,0004	0,0	0,0004	0,0	0,09045
120	10	0	80	0,0	0,0001	0,511	0,00056	0,511	0,00229	0,511	0,16231
121	10	0	90	0,0	0,00013	0,889	0,0005	0,889	0,00457	0,889	0,17525
122	10	0	50	0,467	0,00037	0,467	0,00063	0,0	0,00136	0,0	0,05043
123	10	0	60	0,467	0,00033	0,467	0,00061	0,0	0,00226	0,0	0,08277
124	10	0	70	0,6	0,0003	0,6	0,00057	0,133	0,00235	0,133	0,10513
125	10	0	80	0,467	0,00027	0,467	0,00053	0,0	0,00137	0,0	0,10739
126	10	0	90	0,511	0,00012	0,8	0,00047	0,778	0,00515	0,444	0,12978
127	10	0	60	0,556	0,00033	0,556	0,00061	0,0	0,0018	0,556	0,08344
128	10	0	70	0,556	0,00032	0,556	0,00049	0,0	0,00148	0,556	0,10803
129	10	0	80	0,667	0,00026	0,667	0,00045	0,244	0,00227	0,667	0,19712
130	10	0	90	0,822	0,00025	0,822	0,00039	0,422	0,00445	0,867	0,26925
131	10	0	10	0,0	0,00012	0,0	0,00065	0,0	0,00064	0,0	0,03289
132	10	0	20	0,0	0,00016	0,0	0,00063	0,0	0,00061	0,0	0,0455
133	10	0	30	0,0	0,00017	0,0	0,00066	0,0	0,00077	0,0	0,05615
134	10	0	40	0,0	0,00014	0,0	0,00036	0,0	0,00037	0,0	0,04063
135	10	0	50	0,0	0,00011	0,0	0,00045	0,0	0,00045	0,0	0,07316
136	10	0	60	0,0	0,00011	0,0	0,00047	0,0	0,00051	0,0	0,08299
137	10	0	70	0,0	0,00011	0,0	0,00033	0,0	0,00044	0,0	0,08956
138	10	0	80	0,0	0,00015	0,511	0,00036	0,511	0,00142	0,511	0,25852
139	10	0	90	0,0	0,00011	0,844	0,00043	0,844	0,00413	0,844	0,18888
140	10	0	10	0,0	0,00024	0,0	0,00069	0,0	0,00081	0,0	0,03158
141	10	0	20	0,0	0,00012	0,0	0,00058	0,0	0,00062	0,0	0,04101
142	10	0	30	0,0	0,00012	0,0	0,00056	0,0	0,00059	0,0	0,05356
143	10	0	40	0,0	0,00017	0,0	0,0005	0,0	0,00053	0,0	0,06326
144	10	0	50	0,0	0,00011	0,0	0,00046	0,0	0,00045	0,0	0,07342
145	10	0	60	0,0	0,00012	0,0	0,00046	0,0	0,00041	0,0	0,0814
146	10	0	70	0,0	0,00013	0,2	0,0005	0,2	0,0013	0,2	0,16816
147	10	0	80	0,0	0,00013	0,2	0,00044	0,2	0,00118	0,2	0,18812
148	10	0	90	0,0	0,00011	0,844	0,00042	0,844	0,00453	0,844	0,18149
149	10	0	40	0,356	0,00034	0,356	0,00064	0,0	0,00175	0,0	0,05867
150	10	0	50	0,356	0,00037	0,356	0,00057	0,0	0,00154	0,0	0,08402
151	10	0	60	0,356	0,00031	0,356	0,00051	0,0	0,00194	0,0	0,09624
152	10	0	70	0,356	0,00024	0,356	0,00048	0,0	0,00137	0,0	0,12108
153	10	0	80	0,378	0,00011	0,356	0,00042	0,2	0,0022	0,022	0,17352
154	10	0	90	0,378	0,00028	0,756	0,00054	0,711	0,00622	0,489	0,25389
155	10	0	10	0,0	0,00016	0,0	0,00063	0,0	0,00072	0,0	0,03044
156	10	0	20	0,0	0,00012	0,0	0,0006	0,0	0,00062	0,0	0,04374
157	10	0	30	0,0	0,00013	0,0	0,00056	0,0	0,00059	0,0	0,05659
158	10	0	40	0,0	0,00012	0,0	0,00053	0,0	0,00052	0,0	0,06778
159	10	0	50	0,0	0,00018	0,0	0,00061	0,0	0,00068	0,0	0,0747
160	10	0	60	0,0	0,00012	0,0	0,00043	0,0	0,00047	0,0	0,08611
161	10	0	70	0,0	0,00013	0,2	0,00045	0,2	0,00129	0,2	0,20775
162	10	0	80	0,0	0,00011	0,378	0,00045	0,378	0,0021	0,378	0,28853
163	10	0	90	0,0	0,0001	0,778	0,00033	0,778	0,00462	0,778	0,2275
164	10	0	20	0,2	0,00012	0,2	0,00081	0,0	0,00175	0,0	0,03688
165	10	0	30	0,2	0,00014	0,2	0,0008	0,0	0,00187	0,0	0,0489
166	10	0	40	0,2	0,00012	0,2	0,00144	0,0	0,00146	0,0	0,09413
167	10	0	50	0,2	0,00014	0,2	0,00056	0,0	0,00145	0,0	0,11816
168	10	0	60	0,2	0,00011	0,2	0,00062	0,0	0,00195	0,0	0,11408
169	10	0	70	0,2	0,00025	0,378	0,00064	0,178	0,00201	0,2	0,14439
170	10	0	80	0,2	0,00013	0,378	0,00048	0,178	0,00198	0,2	0,16237
171	10	0	90	0,2	0,00015	0,778	0,0003	0,578	0,00437	0,622	0,20981
172	10	0	10	0,0	0,00013	0,0	0,00072	0,0	0,00065	0,0	0,03051
173	10	0	20	0,0	0,00018	0,0	0,00058	0,0	0,00057	0,0	0,05173
174	10	0	30	0,0	0,00011	0,0	0,00058	0,0	0,00062	0,0	0,05442
175	10	0	40	0,0	0,00012	0,0	0,00052	0,0	0,00054	0,0	0,05665
176	10	0	50	0,0	0,00069	0,0	0,00043	0,0	0,00154	0,0	0,0675
177	10	0	60	0,0	0,00012	0,0	0,0005	0,0	0,00041	0,0	0,08116
178	10	0	70	0,0	0,00012	0,0	0,00037	0,0	0,00039	0,0	0,09073
179	10	0	80	0,0	0,00012	0,2	0,00041	0,2	0,00118	0,2	0,19541
180	10	0	90	0,0	0,00011	0,778	0,00033	0,778	0,0045	0,778	0,2863
181	10	0	60	0,533	0,00012	0,533	0,00069	0,533	0,00156	0,533	0,06537
182	10	0	70	0,533	0,00015	0,533	0,00067	0,533	0,00184	0,533	0,07838
183	10	0	80	0,533	0,00011	0,644	0,0006	0,644	0,00307	0,644	0,23656
184	10	0	90	0,533	0,00012	0,844	0,0004	0,756	0,00454	0,844	0,22347
185	10	0	20	0,2	0,00019	0,2	0,00088	0,0	0,00259	0,0	0,03213
186	10	0	30	0,2	0,00012	0,2	0,00075	0,0	0,00157	0,0	0,06591
187	10	0	40	0,2	0,00014	0,2	0,00074	0,0	0,00182	0,0	0,08189
188	10	0	50	0,2	0,00015	0,2	0,0007	0,0	0,00168	0,0	0,1164
189	10	0	60	0,2	0,00015	0,2	0,0006	0,0	0,00128	0,0	0,13925
190	10	0	70	0,2	0,00013	0,378	0,00051	0,178	0,00205	0,178	0,15098
191	10	0	80	0,2	0,00013	0,2	0,00039	0,0	0,00065	0,0	0,15422
192	10	0	90	0,2	0,00015	0,889	0,0007	0,711	0,00739	0,689	0,22598
193	10	0	10	0,0	0,00012	0,0	0,00064	0,0	0,0007	0,0	0,03036
194	10	0	20	0,0	0,00011	0,0	0,00063	0,0	0,00062	0,0	0,0439
195	10	0	30	0,0	0,00013	0,0	0,0006	0,0	0,00056	0,0	0,05671
196	10	0	40	0,0	0,00012	0,0	0,00054	0,0	0,00053	0,0	0,06606
197	10	0	50	0,0	0,00011	0,0	0,00044	0,0	0,00049	0,0	0,07733
198	10	0	60	0,0	0,00025	0,0	0,0006	0,0	0,00047	0,0	0,08039
199	10	0	70	0,0	0,00014	0,0	0,00036	0,0	0,00037	0,0	0,10278
200	10	0	80	0,0	0,00013	0,2	0,00041	0,2	0,00114	0,2	0,19204
201	10	0	90	0,0	0,00011	0,844	0,0004	0,844	0,00423	0,844	0,29212
202	10	0	40	0,356	0,00012	0,356	0,00089	0,0	0,00171	0,0	0,05391
203	10	0	50	0,356	0,00012	0,378	0,00059	0,022	0,00189	0,022	0,08319
204	10	0	60	0,356	0,00013	0,378	0,00056	0,022	0,00187	0,022	0,10312
205	10	0	70	0,356	0,00012	0,356	0,00058	0,0	0,00143	0,0	0,13005
206	10	0	80	0,356	0,00033	0,356	0,00079	0,0	0,00172	0,0	0,13549
207	10	0	90	0,356	0,00014	0,889	0,00053	0,556	0,00435	0,533	0,22372
208	10	0	60	0,556	0,00034	0,556	0,00075	0,0	0,0019	0,556	0,08989
209	10	0	70	0,556	0,00061	0,556	0,00079	0,0	0,00192	0,556	0,1165
210	10	0	80	0,644	0,00039	0,644	0,00054	0,089	0,00263	0,644	0,14892
211	10	0	90	0,8	0,00033	0,8	0,00045	0,511	0,00493	0,822	0,19743
212	10	0	60	0,556	0,00058	0,556	0,00083	0,0	0,00188	0,556	0,10637
213	10	0	70	0,556	0,00033	0,556	0,00052	0,0	0,00099	0,467	0,13133
214	10	0	80	0,622	0,00023	0,622	0,00032	0,067	0,00138	0,667	0,19932
215	10	0	90	0,756	0,00028	0,756	0,00026	0,4	0,00289	0,756	0,16776
216	10	0	20	0,2	0,00011	0,2	0,00081	0,0	0,00192	0,0	0,02996
217	10	0	30	0,2	0,00011	0,2	0,0008	0,0	0,00184	0,0	0,06568
218	10	0	40	0,2	0,00011	0,2	0,00073	0,0	0,00187	0,0	0,08929
219	10	0	50	0,2	0,00013	0,2	0,00061	0,0	0,00149	0,0	0,11733
220	10	0	60	0,2	0,00018	0,2	0,00056	0,0	0,00166	0,0	0,10873
221	10	0	70	0,2	0,00013	0,2	0,00053	0,0	0,00118	0,0	0,1278
222	10	0	80	0,2	0,00013	0,378	0,0004	0,178	0,00159	0,178	0,20521
223	10	0	90	0,2	0,00011	0,844	0,00042	0,644	0,00442	0,667	0,22429
224	10	0	20	0,2	0,00017	0,2	0,00082	0,2	0,00176	0,0	0,0341
225	10	0	30	0,2	0,00021	0,2	0,00058	0,2	0,00124	0,0	0,06291
226	10	0	40	0,2	0,00015	0,2	0,00067	0,2	0,00179	0,0	0,10252
227	10	0	50	0,2	0,00012	0,2	0,00062	0,2	0,0014	0,0	0,11591
228	10	0	60	0,2	0,00012	0,2	0,00055	0,2	0,00135	0,0	0,14244
229	10	0	70	0,2	0,00013	0,2	0,00035	0,2	0,00068	0,0	0,16449
230	10	0	80	0,2	0,00011	0,378	0,00043	0,378	0,00193	0,2	0,14876
231	10	0	90	0,2	0,00014	0,778	0,00045	0,733	0,00546	0,622	0,20252
232	10	0	40	0,356	0,00036	0,356	0,00069	0,0	0,00188	0,0	0,06052
233	10	0	50	0,356	0,00036	0,356	0,00058	0,0	0,00157	0,0	0,08052
234	10	0	60	0,356	0,0003	0,356	0,00048	0,0	0,00149	0,0	0,10086
235	10	0	70	0,356	0,00028	0,356	0,00042	0,0	0,00136	0,0	0,1274
236	10	0	80	0,378	0,00011	0,356	0,00042	0,2	0,00215	0,022	0,1976
237	10	0	90	0,378	0,00014	0,844	0,00024	0,756	0,00481	0,622	0,19732
238	10	0	40	0,356	0,00012	0,356	0,0008	0,0	0,00172	0,0	0,06817
239	10	0	50	0,356	0,00012	0,378	0,0006	0,022	0,0022	0,022	0,10938
240	10	0	60	0,356	0,00012	0,378	0,0006	0,022	0,00182	0,022	0,12534
241	10	0	70	0,356	0,00017	0,511	0,0007	0,467	0,00364	0,156	0,13135
242	10	0	80	0,356	0,00011	0,378	0,00043	0,022	0,00178	0,022	0,17652
243	10	0	90	0,356	0,00011	0,889	0,00051	0,622	0,004	0,667	0,1805
244	10	0	40	0,356	0,00038	0,356	0,00062	0,0	0,00164	0,0	0,0649
245	10	0	50	0,356	0,00035	0,356	0,00067	0,0	0,00149	0,0	0,07459
246	10	0	60	0,378	0,00013	0,356	0,00055	0,022	0,00193	0,022	0,12351
247	10	0	70	0,378	0,00013	0,356	0,00106	0,022	0,00172	0,022	0,13317
248	10	0	80	0,644	0,00027	0,644	0,0004	0,289	0,00377	0,333	0,15464
249	10	0	90	0,378	0,00013	0,822	0,00043	0,489	0,00447	0,533	0,18735
250	10	0	20	0,2	0,00021	0,2	0,00083	0,2	0,00187	0,2	0,03093
251	10	0	30	0,2	0,00015	0,2	0,00077	0,2	0,00167	0,2	0,07198
252	10	0	40	0,2	0,00012	0,2	0,0007	0,2	0,00147	0,2	0,1046
253	10	0	50	0,2	0,00013	0,2	0,00065	0,2	0,00143	0,2	0,14557
254	10	0	60	0,2	0,00012	0,2	0,00055	0,2	0,00143	0,2	0,17055
255	10	0	70	0,2	0,00014	0,2	0,00033	0,2	0,00069	0,2	0,18378
256	10	0	80	0,2	0,00012	0,511	0,00059	0,511	0,00212	0,511	0,21439
257	10	0	90	0,2	0,00012	0,844	0,0004	0,644	0,00445	0,844	0,27499
258	10	0	10	0,0	0,00013	0,0	0,0006	0,0	0,00073	0,0	0,03009
259	10	0	20	0,0	0,0001	0,0	0,00065	0,0	0,00059	0,0	0,04198
260	10	0	30	0,0	0,00012	0,0	0,00057	0,0	0,00058	0,0	0,05433
261	10	0	40	0,0	0,00011	0,0	0,00056	0,0	0,00055	0,0	0,06399
262	10	0	50	0,0	0,00018	0,0	0,00046	0,0	0,00047	0,0	0,07541
263	10	0	60	0,0	0,00011	0,0	0,00043	0,0	0,00043	0,0	0,08373
264	10	0	70	0,0	0,00012	0,378	0,00048	0,378	0,00231	0,378	0,15852
265	10	0	80	0,0	0,00032	0,378	0,00061	0,378	0,00305	0,378	0,13164
266	10	0	90	0,0	0,00031	0,844	0,0006	0,844	0,00494	0,844	0,19531
267	10	0	10	0,0	0,00013	0,0	0,00065	0,0	0,0007	0,0	0,03074
268	10	0	20	0,0	0,00014	0,0	0,00064	0,0	0,00063	0,0	0,04378
269	10	0	30	0,0	0,00033	0,0	0,00079	0,0	0,00081	0,0	0,05531
270	10	0	40	0,0	0,00016	0,0	0,00058	0,0	0,00066	0,0	0,06498
271	10	0	50	0,0	0,00012	0,0	0,00048	0,0	0,00047	0,0	0,07552
272	10	0	60	0,0	0,00011	0,0	0,00039	0,0	0,00045	0,0	0,08256
273	10	0	70	0,0	0,00012	0,0	0,00039	0,0	0,00038	0,0	0,09053
274	10	0	80	0,0	0,00011	0,2	0,00041	0,2	0,00124	0,2	0,18557
275	10	0	90	0,0	0,00085	0,778	0,00042	0,778	0,00493	0,778	0,28079
276	10	0	10	0,0	0,00013	0,0	0,00068	0,0	0,00069	0,0	0,03876
277	10	0	20	0,0	0,00013	0,0	0,00059	0,0	0,00063	0,0	0,04126
278	10	0	30	0,0	0,00013	0,0	0,0006	0,0	0,00057	0,0	0,0549
279	10	0	40	0,0	0,00011	0,0	0,00053	0,0	0,00054	0,0	0,06667
280	10	0	50	0,0	0,00013	0,0	0,00051	0,0	0,00048	0,0	0,07657
281	10	0	60	0,0	0,0001	0,0	0,00051	0,0	0,00044	0,0	0,08318
282	10	0	70	0,0	0,00011	0,0	0,00035	0,0	0,0004	0,0	0,09101
283	10	0	80	0,0	0,00012	0,378	0,00043	0,378	0,00222	0,378	0,15888
284	10	0	90	0,0	0,00012	0,778	0,00035	0,778	0,00484	0,778	0,30481
285	10	0	50	0,467	0,00014	0,467	0,00068	0,0	0,00169	0,0	0,05685
286	10	0	60	0,467	0,00011	0,467	0,00073	0,0	0,00145	0,0	0,07694
287	10	0	70	0,467	0,00012	0,511	0,00055	0,356	0,00238	0,044	0,10106
288	10	0	80	0,467	0,00013	0,511	0,00054	0,044	0,002	0,044	0,12276
289	10	0	90	0,467	0,00012	0,778	0,0003	0,778	0,0046	0,311	0,23518
290	10	0	10	0,0	0,00011	0,0	0,00069	0,0	0,00067	0,0	0,03278
291	10	0	20	0,0	0,00013	0,0	0,00062	0,0	0,00066	0,0	0,0413
292	10	0	30	0,0	0,00013	0,0	0,0006	0,0	0,00057	0,0	0,05732
293	10	0	40	0,0	0,00011	0,0	0,00052	0,0	0,00052	0,0	0,06671
294	10	0	50	0,0	0,00013	0,0	0,00075	0,0	0,00103	0,0	0,0732
295	10	0	60	0,0	0,00012	0,0	0,00077	0,0	0,00046	0,0	0,08612
296	10	0	70	0,0	0,00013	0,0	0,00043	0,0	0,00038	0,0	0,10375
297	10	0	80	0,0	0,00012	0,511	0,00058	0,511	0,00204	0,511	0,1507
298	10	0	90	0,0	0,00012	0,911	0,00041	0,911	0,00586	0,911	0,17651
299	10	0	40	0,356	0,0006	0,356	0,0005	0,0	0,00106	0,0	0,05242
300	10	0	50	0,356	0,00032	0,356	0,00062	0,0	0,00183	0,0	0,07519
301	10	0	60	0,356	0,00044	0,356	0,00061	0,0	0,00199	0,0	0,08957
302	10	0	70	0,356	0,0005	0,356	0,00048	0,0	0,00156	0,0	0,07409
303	10	0	80	0,378	0,00012	0,644	0,0004	0,333	0,00294	0,311	0,1507
304	10	0	90	0,378	0,00012	0,756	0,00031	0,511	0,00373	0,422	0,30848
305	10	0	50	0,489	0,00031	0,489	0,00059	0,022	0,00156	0,0	0,07809
306	10	0	60	0,489	0,00033	0,489	0,00051	0,022	0,00149	0,0	0,09895
307	10	0	70	0,489	0,00045	0,489	0,00051	0,178	0,00587	0,022	0,11523
308	10	0	80	0,533	0,00013	0,489	0,00038	0,533	0,00316	0,044	0,19311
309	10	0	90	0,533	0,00013	0,822	0,00037	0,689	0,00456	0,578	0,20405
310	10	0	60	0,6	0,00013	0,6	0,0007	0,533	0,00266	0,6	0,06346
311	10	0	70	0,6	0,00012	0,6	0,00058	0,533	0,00252	0,6	0,11278
312	10	0	80	0,6	0,00012	0,6	0,0005	0,533	0,0025	0,6	0,16679
313	10	0	90	0,6	0,0002	0,844	0,00046	0,667	0,00304	0,844	0,22248
314	10	0	40	0,356	0,00013	0,378	0,00071	0,022	0,00231	0,022	0,06041
